service_id,date,exception_type
18258080571-20170705140526_v55.10,20170719,2
23100083934-20170602141618_v54.27,20170616,1
21207083143-20170705140526_v55.10,20170717,2
21207083143-20170705140526_v55.10,20170714,2
21207083143-20170705140526_v55.10,20170720,2
21207083143-20170705140526_v55.10,20170713,2
21207083143-20170705140526_v55.10,20170721,2
21207083143-20170705140526_v55.10,20170718,2
21207083143-20170705140526_v55.10,20170719,2
21275043190-20170602141618_v54.27,20170712,2
21275043190-20170602141618_v54.27,20170710,2
21275043190-20170602141618_v54.27,20170711,2
21246043118-20170602141618_v54.27,20170712,2
21246043118-20170602141618_v54.27,20170710,2
21246043118-20170602141618_v54.27,20170711,2
21014083201-20170602141618_v54.27,20170712,2
21014083201-20170602141618_v54.27,20170710,2
21014083201-20170602141618_v54.27,20170711,2
5580063538-20170705140526_v55.10,20170717,1
5580063538-20170705140526_v55.10,20170714,1
5580063538-20170705140526_v55.10,20170720,1
5580063538-20170705140526_v55.10,20170713,1
5580063538-20170705140526_v55.10,20170721,1
5580063538-20170705140526_v55.10,20170718,1
5580063538-20170705140526_v55.10,20170719,1
23100071029-20170602141618_v54.27,20170708,2
23100071029-20170602141618_v54.27,20170624,2
21045083207-20170705140526_v55.10,20170717,2
21045083207-20170705140526_v55.10,20170714,2
21045083207-20170705140526_v55.10,20170720,2
21045083207-20170705140526_v55.10,20170713,2
21045083207-20170705140526_v55.10,20170721,2
21045083207-20170705140526_v55.10,20170718,2
21045083207-20170705140526_v55.10,20170719,2
1085078845-20170705140526_v55.10,20170717,1
1085078845-20170705140526_v55.10,20170714,1
1085078845-20170705140526_v55.10,20170720,1
1085078845-20170705140526_v55.10,20170713,1
1085078845-20170705140526_v55.10,20170721,1
1085078845-20170705140526_v55.10,20170718,1
1085078845-20170705140526_v55.10,20170719,1
17000070511-20170602141618_v54.27,20170616,2
50051083976-20170602141618_v54.27,20170616,1
17000070489-20170602141618_v54.27,20170616,2
1016073058-20170705140526_v55.10,20170717,2
1016073058-20170705140526_v55.10,20170714,2
1016073058-20170705140526_v55.10,20170720,2
1016073058-20170705140526_v55.10,20170713,2
1016073058-20170705140526_v55.10,20170721,2
1016073058-20170705140526_v55.10,20170718,2
1016073058-20170705140526_v55.10,20170719,2
23500071682-20170602141618_v54.27,20170618,2
21234080567-20170602141618_v54.27,20170712,2
21234080567-20170602141618_v54.27,20170710,2
21234080567-20170602141618_v54.27,20170711,2
18059043250-20170705140526_v55.10,20170717,2
18059043250-20170705140526_v55.10,20170714,2
18059043250-20170705140526_v55.10,20170720,2
18059043250-20170705140526_v55.10,20170713,2
18059043250-20170705140526_v55.10,20170721,2
18059043250-20170705140526_v55.10,20170718,2
18059043250-20170705140526_v55.10,20170719,2
21282043307-20170602141618_v54.27,20170712,2
21282043307-20170602141618_v54.27,20170710,2
21282043307-20170602141618_v54.27,20170711,2
18119083098-20170602141618_v54.27,20170712,2
18119083098-20170602141618_v54.27,20170710,2
18119083098-20170602141618_v54.27,20170711,2
23500071678-20170602141618_v54.27,20170618,2
17000070471-20170602141618_v54.27,20170616,2
21065080599-20170705140526_v55.10,20170717,2
21065080599-20170705140526_v55.10,20170714,2
21065080599-20170705140526_v55.10,20170720,2
21065080599-20170705140526_v55.10,20170713,2
21065080599-20170705140526_v55.10,20170721,2
21065080599-20170705140526_v55.10,20170718,2
21065080599-20170705140526_v55.10,20170719,2
17000070402-20170602141618_v54.27,20170616,2
21207083139-20170602141618_v54.27,20170712,2
21207083139-20170602141618_v54.27,20170710,2
21207083139-20170602141618_v54.27,20170711,2
17000083796-20170602141618_v54.27,20170616,1
18268080552-20170705140526_v55.10,20170717,2
18268080552-20170705140526_v55.10,20170714,2
18268080552-20170705140526_v55.10,20170720,2
18268080552-20170705140526_v55.10,20170713,2
18268080552-20170705140526_v55.10,20170721,2
18268080552-20170705140526_v55.10,20170718,2
18268080552-20170705140526_v55.10,20170719,2
7017083237-20170602141618_v54.27,20170712,2
7017083237-20170602141618_v54.27,20170710,2
7017083237-20170602141618_v54.27,20170711,2
18004043137-20170602141618_v54.27,20170712,2
18004043137-20170602141618_v54.27,20170710,2
18004043137-20170602141618_v54.27,20170711,2
17000070404-20170602141618_v54.27,20170616,2
18167080561-20170705140526_v55.10,20170717,2
18167080561-20170705140526_v55.10,20170714,2
18167080561-20170705140526_v55.10,20170720,2
18167080561-20170705140526_v55.10,20170713,2
18167080561-20170705140526_v55.10,20170721,2
18167080561-20170705140526_v55.10,20170718,2
18167080561-20170705140526_v55.10,20170719,2
21254043243-20170602141618_v54.27,20170712,2
21254043243-20170602141618_v54.27,20170710,2
21254043243-20170602141618_v54.27,20170711,2
17000070428-20170602141618_v54.27,20170616,2
50051079364-20170602141618_v54.27,20170708,1
50051079364-20170602141618_v54.27,20170624,1
18148083173-20170602141618_v54.27,20170712,2
18148083173-20170602141618_v54.27,20170710,2
18148083173-20170602141618_v54.27,20170711,2
1133083148-20170602141618_v54.27,20170712,2
1133083148-20170602141618_v54.27,20170710,2
1133083148-20170602141618_v54.27,20170711,2
18133080596-20170602141618_v54.27,20170712,2
18133080596-20170602141618_v54.27,20170710,2
18133080596-20170602141618_v54.27,20170711,2
17000070366-20170602141618_v54.27,20170616,2
21247083113-20170705140526_v55.10,20170717,2
21247083113-20170705140526_v55.10,20170714,2
21247083113-20170705140526_v55.10,20170720,2
21247083113-20170705140526_v55.10,20170713,2
21247083113-20170705140526_v55.10,20170721,2
21247083113-20170705140526_v55.10,20170718,2
21247083113-20170705140526_v55.10,20170719,2
17000083794-20170602141618_v54.27,20170616,1
21205083120-20170602141618_v54.27,20170712,2
21205083120-20170602141618_v54.27,20170710,2
21205083120-20170602141618_v54.27,20170711,2
50051079359-20170602141618_v54.27,20170708,1
50051079359-20170602141618_v54.27,20170624,1
18073083186-20170705140526_v55.10,20170717,2
18073083186-20170705140526_v55.10,20170714,2
18073083186-20170705140526_v55.10,20170720,2
18073083186-20170705140526_v55.10,20170713,2
18073083186-20170705140526_v55.10,20170721,2
18073083186-20170705140526_v55.10,20170718,2
18073083186-20170705140526_v55.10,20170719,2
18260043205-20170705140526_v55.10,20170717,2
18260043205-20170705140526_v55.10,20170714,2
18260043205-20170705140526_v55.10,20170720,2
18260043205-20170705140526_v55.10,20170713,2
18260043205-20170705140526_v55.10,20170721,2
18260043205-20170705140526_v55.10,20170718,2
18260043205-20170705140526_v55.10,20170719,2
50051083984-20170602141618_v54.27,20170616,1
50051071458-20170602141618_v54.27,20170708,2
50051071458-20170602141618_v54.27,20170624,2
18098043120-20170602141618_v54.27,20170712,2
18098043120-20170602141618_v54.27,20170710,2
18098043120-20170602141618_v54.27,20170711,2
17000083791-20170602141618_v54.27,20170616,1
18095080532-20170602141618_v54.27,20170712,2
18095080532-20170602141618_v54.27,20170710,2
18095080532-20170602141618_v54.27,20170711,2
23100083965-20170602141618_v54.27,20170616,1
18080080612-20170705140526_v55.10,20170717,2
18080080612-20170705140526_v55.10,20170714,2
18080080612-20170705140526_v55.10,20170720,2
18080080612-20170705140526_v55.10,20170713,2
18080080612-20170705140526_v55.10,20170721,2
18080080612-20170705140526_v55.10,20170718,2
18080080612-20170705140526_v55.10,20170719,2
23500072570-20170602141618_v54.27,20170617,2
18166043209-20170705140526_v55.10,20170717,2
18166043209-20170705140526_v55.10,20170714,2
18166043209-20170705140526_v55.10,20170720,2
18166043209-20170705140526_v55.10,20170713,2
18166043209-20170705140526_v55.10,20170721,2
18166043209-20170705140526_v55.10,20170718,2
18166043209-20170705140526_v55.10,20170719,2
21296043330-20170602141618_v54.27,20170712,2
21296043330-20170602141618_v54.27,20170710,2
21296043330-20170602141618_v54.27,20170711,2
18078083223-20170705140526_v55.10,20170717,2
18078083223-20170705140526_v55.10,20170714,2
18078083223-20170705140526_v55.10,20170720,2
18078083223-20170705140526_v55.10,20170713,2
18078083223-20170705140526_v55.10,20170721,2
18078083223-20170705140526_v55.10,20170718,2
18078083223-20170705140526_v55.10,20170719,2
50051083992-20170602141618_v54.27,20170616,1
17000070369-20170602141618_v54.27,20170616,2
14771040979-20170705140526_v55.10,20170717,1
14771040979-20170705140526_v55.10,20170714,1
14771040979-20170705140526_v55.10,20170720,1
14771040979-20170705140526_v55.10,20170713,1
14771040979-20170705140526_v55.10,20170721,1
14771040979-20170705140526_v55.10,20170718,1
14771040979-20170705140526_v55.10,20170719,1
18056080608-20170705140526_v55.10,20170717,2
18056080608-20170705140526_v55.10,20170714,2
18056080608-20170705140526_v55.10,20170720,2
18056080608-20170705140526_v55.10,20170713,2
18056080608-20170705140526_v55.10,20170721,2
18056080608-20170705140526_v55.10,20170718,2
18056080608-20170705140526_v55.10,20170719,2
5580063437-20170602141618_v54.27,20170712,2
5580063437-20170602141618_v54.27,20170710,2
5580063437-20170602141618_v54.27,20170711,2
23500071651-20170602141618_v54.27,20170617,2
18098043120-20170705140526_v55.10,20170717,2
18098043120-20170705140526_v55.10,20170714,2
18098043120-20170705140526_v55.10,20170720,2
18098043120-20170705140526_v55.10,20170713,2
18098043120-20170705140526_v55.10,20170721,2
18098043120-20170705140526_v55.10,20170718,2
18098043120-20170705140526_v55.10,20170719,2
17000070452-20170602141618_v54.27,20170616,2
18147043270-20170705140526_v55.10,20170717,2
18147043270-20170705140526_v55.10,20170714,2
18147043270-20170705140526_v55.10,20170720,2
18147043270-20170705140526_v55.10,20170713,2
18147043270-20170705140526_v55.10,20170721,2
18147043270-20170705140526_v55.10,20170718,2
18147043270-20170705140526_v55.10,20170719,2
23100071008-20170602141618_v54.27,20170616,2
18169083115-20170602141618_v54.27,20170712,2
18169083115-20170602141618_v54.27,20170710,2
18169083115-20170602141618_v54.27,20170711,2
18249080622-20170602141618_v54.27,20170712,2
18249080622-20170602141618_v54.27,20170710,2
18249080622-20170602141618_v54.27,20170711,2
21043083206-20170602141618_v54.27,20170712,2
21043083206-20170602141618_v54.27,20170710,2
21043083206-20170602141618_v54.27,20170711,2
18107069357-20170705140526_v55.10,20170717,2
18107069357-20170705140526_v55.10,20170714,2
18107069357-20170705140526_v55.10,20170720,2
18107069357-20170705140526_v55.10,20170713,2
18107069357-20170705140526_v55.10,20170721,2
18107069357-20170705140526_v55.10,20170718,2
18107069357-20170705140526_v55.10,20170719,2
50051083981-20170602141618_v54.27,20170616,1
21220069340-20170602141618_v54.27,20170712,2
21220069340-20170602141618_v54.27,20170710,2
21220069340-20170602141618_v54.27,20170711,2
50051071429-20170602141618_v54.27,20170616,2
17000070370-20170602141618_v54.27,20170616,2
18101080531-20170602141618_v54.27,20170712,2
18101080531-20170602141618_v54.27,20170710,2
18101080531-20170602141618_v54.27,20170711,2
5580063464-20170602141618_v54.27,20170712,1
5580063464-20170602141618_v54.27,20170710,1
5580063464-20170602141618_v54.27,20170711,1
21055043337-20170602141618_v54.27,20170712,2
21055043337-20170602141618_v54.27,20170710,2
21055043337-20170602141618_v54.27,20170711,2
23100083959-20170602141618_v54.27,20170616,1
18127069378-20170602141618_v54.27,20170712,2
18127069378-20170602141618_v54.27,20170710,2
18127069378-20170602141618_v54.27,20170711,2
17000070595-20170602141618_v54.27,20170708,2
17000070595-20170602141618_v54.27,20170624,2
21022043329-20170602141618_v54.27,20170712,2
21022043329-20170602141618_v54.27,20170710,2
21022043329-20170602141618_v54.27,20170711,2
17000070441-20170602141618_v54.27,20170616,2
5580063438-20170705140526_v55.10,20170717,2
5580063438-20170705140526_v55.10,20170714,2
5580063438-20170705140526_v55.10,20170720,2
5580063438-20170705140526_v55.10,20170713,2
5580063438-20170705140526_v55.10,20170721,2
5580063438-20170705140526_v55.10,20170718,2
5580063438-20170705140526_v55.10,20170719,2
23500072582-20170602141618_v54.27,20170617,2
21230083126-20170705140526_v55.10,20170717,2
21230083126-20170705140526_v55.10,20170714,2
21230083126-20170705140526_v55.10,20170720,2
21230083126-20170705140526_v55.10,20170713,2
21230083126-20170705140526_v55.10,20170721,2
21230083126-20170705140526_v55.10,20170718,2
21230083126-20170705140526_v55.10,20170719,2
21067043341-20170705140526_v55.10,20170717,2
21067043341-20170705140526_v55.10,20170714,2
21067043341-20170705140526_v55.10,20170720,2
21067043341-20170705140526_v55.10,20170713,2
21067043341-20170705140526_v55.10,20170721,2
21067043341-20170705140526_v55.10,20170718,2
21067043341-20170705140526_v55.10,20170719,2
18125080524-20170705140526_v55.10,20170717,2
18125080524-20170705140526_v55.10,20170714,2
18125080524-20170705140526_v55.10,20170720,2
18125080524-20170705140526_v55.10,20170713,2
18125080524-20170705140526_v55.10,20170721,2
18125080524-20170705140526_v55.10,20170718,2
18125080524-20170705140526_v55.10,20170719,2
21055043338-20170705140526_v55.10,20170717,2
21055043338-20170705140526_v55.10,20170714,2
21055043338-20170705140526_v55.10,20170720,2
21055043338-20170705140526_v55.10,20170713,2
21055043338-20170705140526_v55.10,20170721,2
21055043338-20170705140526_v55.10,20170718,2
21055043338-20170705140526_v55.10,20170719,2
1025073067-20170705140526_v55.10,20170717,2
1025073067-20170705140526_v55.10,20170714,2
1025073067-20170705140526_v55.10,20170720,2
1025073067-20170705140526_v55.10,20170713,2
1025073067-20170705140526_v55.10,20170721,2
1025073067-20170705140526_v55.10,20170718,2
1025073067-20170705140526_v55.10,20170719,2
21090080551-20170602141618_v54.27,20170712,2
21090080551-20170602141618_v54.27,20170710,2
21090080551-20170602141618_v54.27,20170711,2
1020073061-20170705140526_v55.10,20170717,2
1020073061-20170705140526_v55.10,20170714,2
1020073061-20170705140526_v55.10,20170720,2
1020073061-20170705140526_v55.10,20170713,2
1020073061-20170705140526_v55.10,20170721,2
1020073061-20170705140526_v55.10,20170718,2
1020073061-20170705140526_v55.10,20170719,2
23500072573-20170602141618_v54.27,20170617,2
3046034927-20170705140526_v55.10,20170717,2
3046034927-20170705140526_v55.10,20170714,2
3046034927-20170705140526_v55.10,20170720,2
3046034927-20170705140526_v55.10,20170713,2
3046034927-20170705140526_v55.10,20170721,2
3046034927-20170705140526_v55.10,20170718,2
3046034927-20170705140526_v55.10,20170719,2
18184083196-20170602141618_v54.27,20170712,2
18184083196-20170602141618_v54.27,20170710,2
18184083196-20170602141618_v54.27,20170711,2
50051071401-20170602141618_v54.27,20170616,2
1061034928-20170705140526_v55.10,20170717,2
1061034928-20170705140526_v55.10,20170714,2
1061034928-20170705140526_v55.10,20170720,2
1061034928-20170705140526_v55.10,20170713,2
1061034928-20170705140526_v55.10,20170721,2
1061034928-20170705140526_v55.10,20170718,2
1061034928-20170705140526_v55.10,20170719,2
50051071350-20170602141618_v54.27,20170708,2
50051071350-20170602141618_v54.27,20170624,2
18104080545-20170705140526_v55.10,20170717,2
18104080545-20170705140526_v55.10,20170714,2
18104080545-20170705140526_v55.10,20170720,2
18104080545-20170705140526_v55.10,20170713,2
18104080545-20170705140526_v55.10,20170721,2
18104080545-20170705140526_v55.10,20170718,2
18104080545-20170705140526_v55.10,20170719,2
50051071424-20170602141618_v54.27,20170616,2
17000083858-20170602141618_v54.27,20170708,1
17000083858-20170602141618_v54.27,20170624,1
50051080786-20170602141618_v54.27,20170616,1
14055083180-20170705140526_v55.10,20170717,2
14055083180-20170705140526_v55.10,20170714,2
14055083180-20170705140526_v55.10,20170720,2
14055083180-20170705140526_v55.10,20170713,2
14055083180-20170705140526_v55.10,20170721,2
14055083180-20170705140526_v55.10,20170718,2
14055083180-20170705140526_v55.10,20170719,2
17000083832-20170602141618_v54.27,20170616,1
21014083201-20170705140526_v55.10,20170717,2
21014083201-20170705140526_v55.10,20170714,2
21014083201-20170705140526_v55.10,20170720,2
21014083201-20170705140526_v55.10,20170713,2
21014083201-20170705140526_v55.10,20170721,2
21014083201-20170705140526_v55.10,20170718,2
21014083201-20170705140526_v55.10,20170719,2
23500071638-20170602141618_v54.27,20170617,2
17000083820-20170602141618_v54.27,20170616,1
17000083795-20170602141618_v54.27,20170616,1
18178043204-20170602141618_v54.27,20170712,2
18178043204-20170602141618_v54.27,20170710,2
18178043204-20170602141618_v54.27,20170711,2
21039043101-20170705140526_v55.10,20170717,2
21039043101-20170705140526_v55.10,20170714,2
21039043101-20170705140526_v55.10,20170720,2
21039043101-20170705140526_v55.10,20170713,2
21039043101-20170705140526_v55.10,20170721,2
21039043101-20170705140526_v55.10,20170718,2
21039043101-20170705140526_v55.10,20170719,2
1019073060-20170602141618_v54.27,20170712,2
1019073060-20170602141618_v54.27,20170710,2
1019073060-20170602141618_v54.27,20170711,2
18193069386-20170705140526_v55.10,20170717,2
18193069386-20170705140526_v55.10,20170714,2
18193069386-20170705140526_v55.10,20170720,2
18193069386-20170705140526_v55.10,20170713,2
18193069386-20170705140526_v55.10,20170721,2
18193069386-20170705140526_v55.10,20170718,2
18193069386-20170705140526_v55.10,20170719,2
18185067297-20170602141618_v54.27,20170712,2
18185067297-20170602141618_v54.27,20170710,2
18185067297-20170602141618_v54.27,20170711,2
17000083877-20170602141618_v54.27,20170708,1
17000083877-20170602141618_v54.27,20170624,1
1131083124-20170602141618_v54.27,20170712,2
1131083124-20170602141618_v54.27,20170710,2
1131083124-20170602141618_v54.27,20170711,2
21239069342-20170602141618_v54.27,20170712,2
21239069342-20170602141618_v54.27,20170710,2
21239069342-20170602141618_v54.27,20170711,2
21068083100-20170602141618_v54.27,20170712,2
21068083100-20170602141618_v54.27,20170710,2
21068083100-20170602141618_v54.27,20170711,2
18197080624-20170602141618_v54.27,20170712,2
18197080624-20170602141618_v54.27,20170710,2
18197080624-20170602141618_v54.27,20170711,2
21008083104-20170602141618_v54.27,20170712,2
21008083104-20170602141618_v54.27,20170710,2
21008083104-20170602141618_v54.27,20170711,2
18162080563-20170602141618_v54.27,20170712,2
18162080563-20170602141618_v54.27,20170710,2
18162080563-20170602141618_v54.27,20170711,2
18312069355-20170602141618_v54.27,20170712,2
18312069355-20170602141618_v54.27,20170710,2
18312069355-20170602141618_v54.27,20170711,2
40083167-20170705140526_v55.10,20170717,2
40083167-20170705140526_v55.10,20170714,2
40083167-20170705140526_v55.10,20170720,2
40083167-20170705140526_v55.10,20170713,2
40083167-20170705140526_v55.10,20170721,2
40083167-20170705140526_v55.10,20170718,2
40083167-20170705140526_v55.10,20170719,2
18229043219-20170705140526_v55.10,20170717,2
18229043219-20170705140526_v55.10,20170714,2
18229043219-20170705140526_v55.10,20170720,2
18229043219-20170705140526_v55.10,20170713,2
18229043219-20170705140526_v55.10,20170721,2
18229043219-20170705140526_v55.10,20170718,2
18229043219-20170705140526_v55.10,20170719,2
50051075655-20170602141618_v54.27,20170616,1
37070319-20170602141618_v54.27,20170712,2
37070319-20170602141618_v54.27,20170710,2
37070319-20170602141618_v54.27,20170711,2
23100070989-20170602141618_v54.27,20170616,2
21044069375-20170705140526_v55.10,20170717,2
21044069375-20170705140526_v55.10,20170714,2
21044069375-20170705140526_v55.10,20170720,2
21044069375-20170705140526_v55.10,20170713,2
21044069375-20170705140526_v55.10,20170721,2
21044069375-20170705140526_v55.10,20170718,2
21044069375-20170705140526_v55.10,20170719,2
21027043772-20170602141618_v54.27,20170712,2
21027043772-20170602141618_v54.27,20170710,2
21027043772-20170602141618_v54.27,20170711,2
21017043312-20170602141618_v54.27,20170712,2
21017043312-20170602141618_v54.27,20170710,2
21017043312-20170602141618_v54.27,20170711,2
21051069368-20170705140526_v55.10,20170717,2
21051069368-20170705140526_v55.10,20170714,2
21051069368-20170705140526_v55.10,20170720,2
21051069368-20170705140526_v55.10,20170713,2
21051069368-20170705140526_v55.10,20170721,2
21051069368-20170705140526_v55.10,20170718,2
21051069368-20170705140526_v55.10,20170719,2
14101069387-20170705140526_v55.10,20170717,2
14101069387-20170705140526_v55.10,20170714,2
14101069387-20170705140526_v55.10,20170720,2
14101069387-20170705140526_v55.10,20170713,2
14101069387-20170705140526_v55.10,20170721,2
14101069387-20170705140526_v55.10,20170718,2
14101069387-20170705140526_v55.10,20170719,2
21284043309-20170705140526_v55.10,20170717,2
21284043309-20170705140526_v55.10,20170714,2
21284043309-20170705140526_v55.10,20170720,2
21284043309-20170705140526_v55.10,20170713,2
21284043309-20170705140526_v55.10,20170721,2
21284043309-20170705140526_v55.10,20170718,2
21284043309-20170705140526_v55.10,20170719,2
1085083096-20170705140526_v55.10,20170717,2
1085083096-20170705140526_v55.10,20170714,2
1085083096-20170705140526_v55.10,20170720,2
1085083096-20170705140526_v55.10,20170713,2
1085083096-20170705140526_v55.10,20170721,2
1085083096-20170705140526_v55.10,20170718,2
1085083096-20170705140526_v55.10,20170719,2
18096043129-20170705140526_v55.10,20170717,2
18096043129-20170705140526_v55.10,20170714,2
18096043129-20170705140526_v55.10,20170720,2
18096043129-20170705140526_v55.10,20170713,2
18096043129-20170705140526_v55.10,20170721,2
18096043129-20170705140526_v55.10,20170718,2
18096043129-20170705140526_v55.10,20170719,2
1131083124-20170705140526_v55.10,20170717,2
1131083124-20170705140526_v55.10,20170714,2
1131083124-20170705140526_v55.10,20170720,2
1131083124-20170705140526_v55.10,20170713,2
1131083124-20170705140526_v55.10,20170721,2
1131083124-20170705140526_v55.10,20170718,2
1131083124-20170705140526_v55.10,20170719,2
50051071308-20170602141618_v54.27,20170616,2
18074080715-20170705140526_v55.10,20170717,2
18074080715-20170705140526_v55.10,20170714,2
18074080715-20170705140526_v55.10,20170720,2
18074080715-20170705140526_v55.10,20170713,2
18074080715-20170705140526_v55.10,20170721,2
18074080715-20170705140526_v55.10,20170718,2
18074080715-20170705140526_v55.10,20170719,2
18163043203-20170602141618_v54.27,20170712,2
18163043203-20170602141618_v54.27,20170710,2
18163043203-20170602141618_v54.27,20170711,2
37067390-20170602141618_v54.27,20170712,2
37067390-20170602141618_v54.27,20170710,2
37067390-20170602141618_v54.27,20170711,2
18163043203-20170705140526_v55.10,20170717,2
18163043203-20170705140526_v55.10,20170714,2
18163043203-20170705140526_v55.10,20170720,2
18163043203-20170705140526_v55.10,20170713,2
18163043203-20170705140526_v55.10,20170721,2
18163043203-20170705140526_v55.10,20170718,2
18163043203-20170705140526_v55.10,20170719,2
18197080624-20170705140526_v55.10,20170717,2
18197080624-20170705140526_v55.10,20170714,2
18197080624-20170705140526_v55.10,20170720,2
18197080624-20170705140526_v55.10,20170713,2
18197080624-20170705140526_v55.10,20170721,2
18197080624-20170705140526_v55.10,20170718,2
18197080624-20170705140526_v55.10,20170719,2
50051071484-20170602141618_v54.27,20170616,2
21037043099-20170602141618_v54.27,20170712,2
21037043099-20170602141618_v54.27,20170710,2
21037043099-20170602141618_v54.27,20170711,2
18236080629-20170602141618_v54.27,20170712,2
18236080629-20170602141618_v54.27,20170710,2
18236080629-20170602141618_v54.27,20170711,2
18253080621-20170602141618_v54.27,20170712,2
18253080621-20170602141618_v54.27,20170710,2
18253080621-20170602141618_v54.27,20170711,2
18288043292-20170705140526_v55.10,20170717,2
18288043292-20170705140526_v55.10,20170714,2
18288043292-20170705140526_v55.10,20170720,2
18288043292-20170705140526_v55.10,20170713,2
18288043292-20170705140526_v55.10,20170721,2
18288043292-20170705140526_v55.10,20170718,2
18288043292-20170705140526_v55.10,20170719,2
17000083766-20170602141618_v54.27,20170616,1
50051079343-20170602141618_v54.27,20170708,1
50051079343-20170602141618_v54.27,20170624,1
23100072516-20170602141618_v54.27,20170708,1
23100072516-20170602141618_v54.27,20170624,1
21204080537-20170705140526_v55.10,20170717,2
21204080537-20170705140526_v55.10,20170714,2
21204080537-20170705140526_v55.10,20170720,2
21204080537-20170705140526_v55.10,20170713,2
21204080537-20170705140526_v55.10,20170721,2
21204080537-20170705140526_v55.10,20170718,2
21204080537-20170705140526_v55.10,20170719,2
18102080536-20170602141618_v54.27,20170712,2
18102080536-20170602141618_v54.27,20170710,2
18102080536-20170602141618_v54.27,20170711,2
21307083181-20170602141618_v54.27,20170712,2
21307083181-20170602141618_v54.27,20170710,2
21307083181-20170602141618_v54.27,20170711,2
18062069359-20170602141618_v54.27,20170712,2
18062069359-20170602141618_v54.27,20170710,2
18062069359-20170602141618_v54.27,20170711,2
17000070517-20170602141618_v54.27,20170616,2
18018048452-20170602141618_v54.27,20170712,2
18018048452-20170602141618_v54.27,20170710,2
18018048452-20170602141618_v54.27,20170711,2
18227043221-20170705140526_v55.10,20170717,2
18227043221-20170705140526_v55.10,20170714,2
18227043221-20170705140526_v55.10,20170720,2
18227043221-20170705140526_v55.10,20170713,2
18227043221-20170705140526_v55.10,20170721,2
18227043221-20170705140526_v55.10,20170718,2
18227043221-20170705140526_v55.10,20170719,2
14770040950-20170705140526_v55.10,20170717,1
14770040950-20170705140526_v55.10,20170714,1
14770040950-20170705140526_v55.10,20170720,1
14770040950-20170705140526_v55.10,20170713,1
14770040950-20170705140526_v55.10,20170721,1
14770040950-20170705140526_v55.10,20170718,1
14770040950-20170705140526_v55.10,20170719,1
18053069333-20170602141618_v54.27,20170712,2
18053069333-20170602141618_v54.27,20170710,2
18053069333-20170602141618_v54.27,20170711,2
21091083185-20170705140526_v55.10,20170717,2
21091083185-20170705140526_v55.10,20170714,2
21091083185-20170705140526_v55.10,20170720,2
21091083185-20170705140526_v55.10,20170713,2
21091083185-20170705140526_v55.10,20170721,2
21091083185-20170705140526_v55.10,20170718,2
21091083185-20170705140526_v55.10,20170719,2
17000083771-20170602141618_v54.27,20170708,1
17000083771-20170602141618_v54.27,20170624,1
21264043278-20170705140526_v55.10,20170717,2
21264043278-20170705140526_v55.10,20170714,2
21264043278-20170705140526_v55.10,20170720,2
21264043278-20170705140526_v55.10,20170713,2
21264043278-20170705140526_v55.10,20170721,2
21264043278-20170705140526_v55.10,20170718,2
21264043278-20170705140526_v55.10,20170719,2
17000083831-20170602141618_v54.27,20170616,1
21246043118-20170705140526_v55.10,20170717,2
21246043118-20170705140526_v55.10,20170714,2
21246043118-20170705140526_v55.10,20170720,2
21246043118-20170705140526_v55.10,20170713,2
21246043118-20170705140526_v55.10,20170721,2
21246043118-20170705140526_v55.10,20170718,2
21246043118-20170705140526_v55.10,20170719,2
18064080614-20170705140526_v55.10,20170717,2
18064080614-20170705140526_v55.10,20170714,2
18064080614-20170705140526_v55.10,20170720,2
18064080614-20170705140526_v55.10,20170713,2
18064080614-20170705140526_v55.10,20170721,2
18064080614-20170705140526_v55.10,20170718,2
18064080614-20170705140526_v55.10,20170719,2
17000083781-20170602141618_v54.27,20170616,1
18216080625-20170705140526_v55.10,20170717,2
18216080625-20170705140526_v55.10,20170714,2
18216080625-20170705140526_v55.10,20170720,2
18216080625-20170705140526_v55.10,20170713,2
18216080625-20170705140526_v55.10,20170721,2
18216080625-20170705140526_v55.10,20170718,2
18216080625-20170705140526_v55.10,20170719,2
14101069388-20170602141618_v54.27,20170712,2
14101069388-20170602141618_v54.27,20170710,2
14101069388-20170602141618_v54.27,20170711,2
21007083106-20170705140526_v55.10,20170717,2
21007083106-20170705140526_v55.10,20170714,2
21007083106-20170705140526_v55.10,20170720,2
21007083106-20170705140526_v55.10,20170713,2
21007083106-20170705140526_v55.10,20170721,2
21007083106-20170705140526_v55.10,20170718,2
21007083106-20170705140526_v55.10,20170719,2
23100071054-20170602141618_v54.27,20170708,2
23100071054-20170602141618_v54.27,20170624,2
18030080572-20170602141618_v54.27,20170712,2
18030080572-20170602141618_v54.27,20170710,2
18030080572-20170602141618_v54.27,20170711,2
17000083876-20170602141618_v54.27,20170708,1
17000083876-20170602141618_v54.27,20170624,1
18079043262-20170705140526_v55.10,20170717,2
18079043262-20170705140526_v55.10,20170714,2
18079043262-20170705140526_v55.10,20170720,2
18079043262-20170705140526_v55.10,20170713,2
18079043262-20170705140526_v55.10,20170721,2
18079043262-20170705140526_v55.10,20170718,2
18079043262-20170705140526_v55.10,20170719,2
23100071255-20170602141618_v54.27,20170616,2
18200043271-20170602141618_v54.27,20170712,2
18200043271-20170602141618_v54.27,20170710,2
18200043271-20170602141618_v54.27,20170711,2
