service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
14769064290-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12870045828-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
8300080399-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
23500071606-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
21271043185-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2363074532-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14255066327-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047240-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1090077759-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14731045628-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1055016425-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14769064309-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14769040911-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2393072197-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
50051071370-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
18001043143-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
6008081032-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1134083150-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14655040269-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14798066056-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1089077577-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1130082391-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4957068899-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2325060792-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
5545003353-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3905041599-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053557-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4955068785-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12913084054-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3100034198-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100033979-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14767064270-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18032072826-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14797028922-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2325060854-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1083078474-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
23100071152-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
4955068733-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14731045761-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14302054520-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4973069065-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
18033075158-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7007080285-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3905041664-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14243081740-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
12881064393-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3813046606-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
50051083982-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
23100072513-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
14249082082-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14655040226-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5589032306-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1094083288-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
6008081011-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3880005439-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
7380071951-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1063073509-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14655040267-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3905041648-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7007080332-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
51100070924-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14595039991-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
4915068608-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1080076128-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047110-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5515058606-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14030042346-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1983053881-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1090077692-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
12858065952-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1080081144-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
5550011261-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2353061073-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1123084096-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2325060840-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
2325074103-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2352060952-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1719058477-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1062073302-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4973069047-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14797028946-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2362074312-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14625040062-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1982053693-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14267044503-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5550011409-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5505058368-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1984053992-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14243081672-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4955068671-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14635042799-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
4975069226-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2325074077-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1091077901-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14243081847-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14020042995-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14769040912-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14030042317-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
7009027600-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
49742069756-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12858065903-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14798066136-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1063073544-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2365074586-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
5552011741-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
23500071596-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14390058949-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
13223081570-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1982053780-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14249081968-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2365074538-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2325074095-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3779041014-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12820064365-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
6009021234-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14302054400-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23100071035-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14655040210-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14313060469-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
23100071107-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14312054601-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14249082112-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1981053552-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7010066434-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3900046493-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14625064062-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5545003356-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14274053057-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1083078459-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14703064169-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2366079455-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14798066209-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
13221081299-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14277052692-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14267044335-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
8300080429-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1062073401-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1100077412-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3886068483-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4973028483-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14249081986-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080076103-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5575003781-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3813069714-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14731045700-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2325074111-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5550034638-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2377062420-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5575003784-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14010064666-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1984084076-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5500034673-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
8300033778-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
5550011224-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1982053807-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,0
14274069398-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4971023829-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14258044150-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
17000070547-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1064073686-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
17000083776-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
3887068512-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
12913084025-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1138083702-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14277052734-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14267044389-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
4974069221-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2376062248-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14020064985-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13170082172-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
12858065894-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2365074577-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1094083263-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1087078699-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
8300080408-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14797029015-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
4966052963-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14655064106-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7009027592-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1719058399-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1085083051-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
8300080444-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
18033075169-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
5575003772-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1065082686-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
8300080350-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
3100034302-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14757054324-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18025072741-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
23100071002-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12873064367-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1085078774-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1130082413-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1121084175-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14030042311-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14020065013-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2362074462-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1036082342-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
4955068780-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14721047168-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
12891064452-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3813046653-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4976069245-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1719058484-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14756054227-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
18033075127-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14030042338-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
51100070848-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
7001018764-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4915071754-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2391072069-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1098079051-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5580063455-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14258065246-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5550011215-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
15324073997-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14267044407-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14797028919-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1055016442-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1984053996-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14267044505-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
21024043332-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14267044399-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2353067745-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14274053034-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1987053444-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14313060541-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
7380071914-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1123078899-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14249082029-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1098079153-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
15310067319-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7380059345-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14721047119-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3905041607-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
4955068675-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1719058463-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4976023932-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
4915071762-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23100070950-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3555068429-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4957006829-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1986054092-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4973070317-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
4975069223-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
17000070690-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
18157083759-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1096078239-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
2378075100-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2366079502-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14299069556-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1063073535-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14020065005-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3100034313-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1062073242-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
5550011225-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1097077031-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14312054584-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14010064663-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3887005799-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14302054481-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1981053599-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2377062425-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1028082991-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2362074467-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14020065016-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14299069564-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1064073716-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14277052650-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3560068460-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1063059700-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14007063772-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
7006018784-20170705140526_v55.10,20170713,20171001,0,0,0,0,1,0,0
3100033941-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1062073431-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14595040007-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
13170082183-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1130082476-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14306080701-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2325074034-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2368074798-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18107069358-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3100033862-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5550034641-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1063073514-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
12858065911-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3905041624-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
17000083793-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
2365061758-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
5361074269-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
5550034644-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14767040771-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14313060532-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
12839065840-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3911041796-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
18025072747-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14721047135-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7008029440-20170602141618_v54.27,20170611,20170712,0,0,0,0,1,0,0
1062073096-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12843041275-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1123078941-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
13154082832-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1098079106-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12877065649-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14249082095-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1084078522-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
3813046699-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14799064751-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4973068985-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14249081995-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
17000070395-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1982053799-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1091077924-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14797029057-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
50051079218-20170602141618_v54.27,20170611,20170712,1,1,1,1,0,0,0
12882054151-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2365074543-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1098079092-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14007063808-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2372074883-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1085083093-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14249082106-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
2399072250-20170602141618_v54.27,20170611,20170712,0,0,0,1,0,0,0
1064073782-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14595039962-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
4957006820-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3813046652-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18096043129-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14302054380-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14243081771-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14798066107-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
17000070508-20170602141618_v54.27,20170611,20170712,1,1,1,1,0,0,0
1062073123-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14606043805-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
5552011729-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5575003776-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14655064108-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7380059325-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14797028904-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14312054724-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
4973019990-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1992054132-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14771040983-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14007063739-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1082078428-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3887005839-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14731045741-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14302054454-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
18309043229-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5361074278-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14299069619-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14595039949-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1035082312-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14769040848-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14020042964-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1064073630-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2366079557-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1982053702-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1084078545-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12858065981-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
51100070929-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14020064994-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
21061080529-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5545003364-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14745040542-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047268-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
50051083995-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
